,Column 1,Column 2,xyz 1,xyz 2,Grouping Time
11597,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.7241542
11598,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.612, 0.7809999999999999]",1585166813.7321541
11599,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.7321541
11600,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.728]",1585166813.7321541
11601,1,2,"[-0.122, 0.612, 0.7809999999999999]","[-0.218, -0.711, 0.669]",1585166813.7321541
11602,1,3,"[-0.122, 0.612, 0.7809999999999999]","[-0.682, 0.077, 0.728]",1585166813.7321541
11603,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.728]",1585166813.7321541
11604,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.612, 0.7809999999999999]",1585166813.740154
11605,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.740154
11606,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.728]",1585166813.740154
11607,1,2,"[-0.122, 0.612, 0.7809999999999999]","[-0.218, -0.711, 0.669]",1585166813.740154
11608,1,3,"[-0.122, 0.612, 0.7809999999999999]","[-0.682, 0.077, 0.728]",1585166813.740154
11609,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.728]",1585166813.740154
11610,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.612, 0.7809999999999999]",1585166813.748154
11611,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.748154
11612,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.728]",1585166813.748154
11613,1,2,"[-0.122, 0.612, 0.7809999999999999]","[-0.218, -0.711, 0.669]",1585166813.748154
11614,1,3,"[-0.122, 0.612, 0.7809999999999999]","[-0.682, 0.077, 0.728]",1585166813.748154
11615,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.728]",1585166813.748154
11616,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.613, 0.7809999999999999]",1585166813.7561538
11617,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.7561538
11618,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.728]",1585166813.7561538
11619,1,2,"[-0.122, 0.613, 0.7809999999999999]","[-0.218, -0.711, 0.669]",1585166813.7561538
11620,1,3,"[-0.122, 0.613, 0.7809999999999999]","[-0.682, 0.077, 0.728]",1585166813.7561538
11621,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.728]",1585166813.7561538
11622,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.613, 0.7809999999999999]",1585166813.7641537
11623,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.7641537
11624,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.728]",1585166813.7641537
11625,1,2,"[-0.122, 0.613, 0.7809999999999999]","[-0.218, -0.711, 0.669]",1585166813.7641537
11626,1,3,"[-0.122, 0.613, 0.7809999999999999]","[-0.682, 0.077, 0.728]",1585166813.7641537
11627,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.728]",1585166813.7641537
11628,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.613, 0.7809999999999999]",1585166813.7721536
11629,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.7721536
11630,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.728]",1585166813.7721536
11631,1,2,"[-0.122, 0.613, 0.7809999999999999]","[-0.218, -0.711, 0.669]",1585166813.7721536
11632,1,3,"[-0.122, 0.613, 0.7809999999999999]","[-0.682, 0.077, 0.728]",1585166813.7721536
11633,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.728]",1585166813.7721536
11634,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.613, 0.7809999999999999]",1585166813.7801535
11635,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.7801535
11636,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.728]",1585166813.7801535
11637,1,2,"[-0.122, 0.613, 0.7809999999999999]","[-0.218, -0.711, 0.669]",1585166813.7801535
11638,1,3,"[-0.122, 0.613, 0.7809999999999999]","[-0.682, 0.077, 0.728]",1585166813.7801535
11639,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.728]",1585166813.7801535
11640,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.613, 0.7809999999999999]",1585166813.7881534
11641,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.7881534
11642,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.728]",1585166813.7881534
11643,1,2,"[-0.122, 0.613, 0.7809999999999999]","[-0.218, -0.711, 0.669]",1585166813.7881534
11644,1,3,"[-0.122, 0.613, 0.7809999999999999]","[-0.682, 0.077, 0.728]",1585166813.7881534
11645,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.728]",1585166813.7881534
11646,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.613, 0.7809999999999999]",1585166813.7961533
11647,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.7961533
11648,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.728]",1585166813.7961533
11649,1,2,"[-0.122, 0.613, 0.7809999999999999]","[-0.218, -0.711, 0.669]",1585166813.7961533
11650,1,3,"[-0.122, 0.613, 0.7809999999999999]","[-0.682, 0.077, 0.728]",1585166813.7961533
11651,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.728]",1585166813.7961533
11652,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.121, 0.611, 0.782]",1585166813.8041532
11653,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.8041532
11654,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.8041532
11655,1,2,"[-0.121, 0.611, 0.782]","[-0.218, -0.711, 0.669]",1585166813.8041532
11656,1,3,"[-0.121, 0.611, 0.782]","[-0.682, 0.077, 0.727]",1585166813.8041532
11657,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.8041532
11658,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.121, 0.611, 0.7829999999999999]",1585166813.812153
11659,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.812153
11660,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.812153
11661,1,2,"[-0.121, 0.611, 0.7829999999999999]","[-0.218, -0.711, 0.669]",1585166813.812153
11662,1,3,"[-0.121, 0.611, 0.7829999999999999]","[-0.682, 0.077, 0.727]",1585166813.812153
11663,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.812153
11664,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.121, 0.61, 0.7829999999999999]",1585166813.820153
11665,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.820153
11666,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.820153
11667,1,2,"[-0.121, 0.61, 0.7829999999999999]","[-0.218, -0.711, 0.669]",1585166813.820153
11668,1,3,"[-0.121, 0.61, 0.7829999999999999]","[-0.682, 0.077, 0.727]",1585166813.820153
11669,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.820153
11670,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.609, 0.7829999999999999]",1585166813.828153
11671,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.828153
11672,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.828153
11673,1,2,"[-0.122, 0.609, 0.7829999999999999]","[-0.218, -0.711, 0.669]",1585166813.828153
11674,1,3,"[-0.122, 0.609, 0.7829999999999999]","[-0.682, 0.077, 0.727]",1585166813.828153
11675,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.828153
11676,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.609, 0.784]",1585166813.8361528
11677,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.8361528
11678,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.8361528
11679,1,2,"[-0.122, 0.609, 0.784]","[-0.218, -0.711, 0.669]",1585166813.8361528
11680,1,3,"[-0.122, 0.609, 0.784]","[-0.682, 0.077, 0.727]",1585166813.8361528
11681,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.8361528
11682,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.12300000000000001, 0.608, 0.784]",1585166813.8441527
11683,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.8441527
11684,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.8441527
11685,1,2,"[-0.12300000000000001, 0.608, 0.784]","[-0.218, -0.711, 0.669]",1585166813.8441527
11686,1,3,"[-0.12300000000000001, 0.608, 0.784]","[-0.682, 0.077, 0.727]",1585166813.8441527
11687,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.8441527
11688,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.12300000000000001, 0.609, 0.7829999999999999]",1585166813.8521526
11689,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.8521526
11690,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.8521526
11691,1,2,"[-0.12300000000000001, 0.609, 0.7829999999999999]","[-0.218, -0.711, 0.669]",1585166813.8521526
11692,1,3,"[-0.12300000000000001, 0.609, 0.7829999999999999]","[-0.682, 0.077, 0.727]",1585166813.8521526
11693,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.8521526
11694,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.12300000000000001, 0.609, 0.784]",1585166813.8601525
11695,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.8601525
11696,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.8601525
11697,1,2,"[-0.12300000000000001, 0.609, 0.784]","[-0.218, -0.711, 0.669]",1585166813.8601525
11698,1,3,"[-0.12300000000000001, 0.609, 0.784]","[-0.682, 0.077, 0.727]",1585166813.8601525
11699,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.8601525
11700,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.124, 0.61, 0.7829999999999999]",1585166813.8681524
11701,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.8681524
11702,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.8681524
11703,1,2,"[-0.124, 0.61, 0.7829999999999999]","[-0.218, -0.711, 0.669]",1585166813.8681524
11704,1,3,"[-0.124, 0.61, 0.7829999999999999]","[-0.682, 0.077, 0.727]",1585166813.8681524
11705,2,3,"[-0.218, -0.711, 0.669]","[-0.682, 0.077, 0.727]",1585166813.8681524
11706,0,1,"[0.7859999999999999, 0.162, 0.597]","[-0.122, 0.61, 0.7829999999999999]",1585166813.8761523
11707,0,2,"[0.7859999999999999, 0.162, 0.597]","[-0.218, -0.711, 0.669]",1585166813.8761523
11708,0,3,"[0.7859999999999999, 0.162, 0.597]","[-0.682, 0.077, 0.727]",1585166813.8761523
11709,1,2,"[-0.122, 0.61, 0.7829999999999999]","[-0.218, -0.711, 0.669]",1585166813.8761523
